STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00054388,"JOHN MARTIN DAM, CO US",2/18/10,0,53,15
USC00054388,"JOHN MARTIN DAM, CO US",2/19/10,0,55,25
USC00054388,"JOHN MARTIN DAM, CO US",2/20/10,0,41,27
USC00054388,"JOHN MARTIN DAM, CO US",2/21/10,0,30,26
USC00054388,"JOHN MARTIN DAM, CO US",2/22/10,0.03,27,21
USC00054388,"JOHN MARTIN DAM, CO US",2/23/10,0,27,15
USC00054388,"JOHN MARTIN DAM, CO US",2/24/10,0,44,17
USC00054388,"JOHN MARTIN DAM, CO US",2/25/10,0,57,20
USC00054388,"JOHN MARTIN DAM, CO US",2/26/10,0,51,25
USC00054388,"JOHN MARTIN DAM, CO US",2/27/10,0,52,19
USC00054388,"JOHN MARTIN DAM, CO US",2/28/10,0,56,20
USC00054388,"JOHN MARTIN DAM, CO US",3/1/10,0.34,41,31
USC00054388,"JOHN MARTIN DAM, CO US",3/2/10,0,38,25
USC00054388,"JOHN MARTIN DAM, CO US",3/3/10,0,56,25
USC00054388,"JOHN MARTIN DAM, CO US",3/4/10,0,64,27
USC00054388,"JOHN MARTIN DAM, CO US",3/5/10,0,59,26
USC00054388,"JOHN MARTIN DAM, CO US",3/6/10,0,60,25
USC00054388,"JOHN MARTIN DAM, CO US",3/7/10,0,60,27
USC00054388,"JOHN MARTIN DAM, CO US",3/8/10,0.8,59,27
USC00054388,"JOHN MARTIN DAM, CO US",3/9/10,0.1,52,34
USC00054388,"JOHN MARTIN DAM, CO US",3/10/10,0,59,29
USC00054388,"JOHN MARTIN DAM, CO US",3/11/10,0,55,29
USC00054388,"JOHN MARTIN DAM, CO US",3/12/10,0,50,26
USC00054388,"JOHN MARTIN DAM, CO US",3/13/10,0,58,25
USC00054388,"JOHN MARTIN DAM, CO US",3/14/10,0,61,30
USC00054388,"JOHN MARTIN DAM, CO US",3/15/10,0,41,30
USC00054388,"JOHN MARTIN DAM, CO US",3/16/10,0,55,26
USC00054388,"JOHN MARTIN DAM, CO US",3/17/10,0,65,26
USC00054388,"JOHN MARTIN DAM, CO US",3/18/10,0,68,29
USC00054388,"JOHN MARTIN DAM, CO US",3/19/10,0,73,32
USC00054388,"JOHN MARTIN DAM, CO US",3/20/10,0.11,36,21
USC00054388,"JOHN MARTIN DAM, CO US",3/21/10,0,43,21
USC00054388,"JOHN MARTIN DAM, CO US",3/22/10,0,63,26
USC00054388,"JOHN MARTIN DAM, CO US",3/23/10,0,72,27
USC00054388,"JOHN MARTIN DAM, CO US",3/24/10,0.53,59,31
USC00054388,"JOHN MARTIN DAM, CO US",3/25/10,0.07,38,20
USC00054388,"JOHN MARTIN DAM, CO US",3/26/10,0,48,20
USC00054388,"JOHN MARTIN DAM, CO US",3/27/10,0.19,62,30
USC00054388,"JOHN MARTIN DAM, CO US",3/28/10,0,51,35
USC00054388,"JOHN MARTIN DAM, CO US",3/29/10,0,64,34
USC00054388,"JOHN MARTIN DAM, CO US",3/30/10,0,77,32
USC00054388,"JOHN MARTIN DAM, CO US",3/31/10,0,87,43
USC00054388,"JOHN MARTIN DAM, CO US",4/1/10,0,74,46
USC00054388,"JOHN MARTIN DAM, CO US",4/2/10,0,80,29
USC00054388,"JOHN MARTIN DAM, CO US",4/3/10,0,58,29
USC00054388,"JOHN MARTIN DAM, CO US",4/4/10,0,67,29
USC00054388,"JOHN MARTIN DAM, CO US",4/5/10,0,74,30
USC00054388,"JOHN MARTIN DAM, CO US",4/6/10,0,83,39
USC00054388,"JOHN MARTIN DAM, CO US",4/7/10,0,62,21
USC00054388,"JOHN MARTIN DAM, CO US",4/8/10,0,55,22
USC00054388,"JOHN MARTIN DAM, CO US",4/9/10,0,63,33
USC00054388,"JOHN MARTIN DAM, CO US",4/10/10,0,72,35
USC00054388,"JOHN MARTIN DAM, CO US",4/11/10,0,65,35
USC00054388,"JOHN MARTIN DAM, CO US",4/12/10,0,73,40
USC00054388,"JOHN MARTIN DAM, CO US",4/13/10,0,83,54
USC00054388,"JOHN MARTIN DAM, CO US",4/14/10,0.2,80,46
USC00054388,"JOHN MARTIN DAM, CO US",4/15/10,0,69,48
USC00054388,"JOHN MARTIN DAM, CO US",4/16/10,0,74,48
USC00054388,"JOHN MARTIN DAM, CO US",4/17/10,0.04,52,41
USC00054388,"JOHN MARTIN DAM, CO US",4/18/10,0,58,38
USC00054388,"JOHN MARTIN DAM, CO US",4/19/10,0,68,42
USC00054388,"JOHN MARTIN DAM, CO US",4/20/10,0,73,45
USC00054388,"JOHN MARTIN DAM, CO US",4/21/10,0,70,45
USC00054388,"JOHN MARTIN DAM, CO US",4/22/10,0.4,65,48
USC00054388,"JOHN MARTIN DAM, CO US",4/23/10,0,70,41
USC00054388,"JOHN MARTIN DAM, CO US",4/24/10,0,53,43
USC00054388,"JOHN MARTIN DAM, CO US",4/25/10,0,57,35
USC00054388,"JOHN MARTIN DAM, CO US",4/26/10,0.22,70,36
USC00054388,"JOHN MARTIN DAM, CO US",4/27/10,0.02,61,31
USC00054388,"JOHN MARTIN DAM, CO US",4/28/10,0,75,42
USC00054388,"JOHN MARTIN DAM, CO US",4/29/10,0,87,44
USC00054388,"JOHN MARTIN DAM, CO US",4/30/10,0,77,38
USC00054388,"JOHN MARTIN DAM, CO US",5/1/10,0,64,32
USC00054388,"JOHN MARTIN DAM, CO US",5/2/10,0,66,34
USC00054388,"JOHN MARTIN DAM, CO US",5/3/10,0,68,38
USC00054388,"JOHN MARTIN DAM, CO US",5/4/10,0,75,42
USC00054388,"JOHN MARTIN DAM, CO US",5/5/10,0,87,34
USC00054388,"JOHN MARTIN DAM, CO US",5/6/10,0,70,45
USC00054388,"JOHN MARTIN DAM, CO US",5/7/10,0,87,41
USC00054388,"JOHN MARTIN DAM, CO US",5/8/10,0,61,41
USC00054388,"JOHN MARTIN DAM, CO US",5/9/10,0,65,41
USC00054388,"JOHN MARTIN DAM, CO US",5/10/10,0,87,50
USC00054388,"JOHN MARTIN DAM, CO US",5/11/10,0,77,42
USC00054388,"JOHN MARTIN DAM, CO US",5/12/10,0,72,43
USC00054388,"JOHN MARTIN DAM, CO US",5/13/10,0.05,61,29
USC00054388,"JOHN MARTIN DAM, CO US",5/14/10,0,61,35
USC00054388,"JOHN MARTIN DAM, CO US",5/15/10,0.23,57,37
USC00054388,"JOHN MARTIN DAM, CO US",5/16/10,0,68,48
USC00054388,"JOHN MARTIN DAM, CO US",5/17/10,0,73,48
USC00054388,"JOHN MARTIN DAM, CO US",5/18/10,0,77,29
USC00054388,"JOHN MARTIN DAM, CO US",5/19/10,0.4,78,44
USC00054388,"JOHN MARTIN DAM, CO US",5/20/10,0.34,72,46
USC00054388,"JOHN MARTIN DAM, CO US",5/21/10,0,71,46
USC00054388,"JOHN MARTIN DAM, CO US",5/22/10,0,90,53
USC00054388,"JOHN MARTIN DAM, CO US",5/23/10,0,95,54
USC00054388,"JOHN MARTIN DAM, CO US",5/24/10,0.11,89,60
USC00054388,"JOHN MARTIN DAM, CO US",5/25/10,0,86,38
USC00054388,"JOHN MARTIN DAM, CO US",5/26/10,0,82,53
USC00054388,"JOHN MARTIN DAM, CO US",5/27/10,0,82,57
USC00054388,"JOHN MARTIN DAM, CO US",5/28/10,0,96,63
USC00054388,"JOHN MARTIN DAM, CO US",5/29/10,0,97,70
USC00054388,"JOHN MARTIN DAM, CO US",5/30/10,0,98,57
USC00054388,"JOHN MARTIN DAM, CO US",5/31/10,0,79,52
USC00054388,"JOHN MARTIN DAM, CO US",6/1/10,0,89,55
USC00054388,"JOHN MARTIN DAM, CO US",6/2/10,0,91,59
USC00054388,"JOHN MARTIN DAM, CO US",6/3/10,0,85,57
USC00054388,"JOHN MARTIN DAM, CO US",6/4/10,0,92,59
USC00054388,"JOHN MARTIN DAM, CO US",6/5/10,0,100,62
USC00054388,"JOHN MARTIN DAM, CO US",6/6/10,0,93,65
USC00054388,"JOHN MARTIN DAM, CO US",6/7/10,0,92,70
USC00054388,"JOHN MARTIN DAM, CO US",6/8/10,0,104,64
USC00054388,"JOHN MARTIN DAM, CO US",6/9/10,0,85,66
USC00054388,"JOHN MARTIN DAM, CO US",6/10/10,0,88,57
USC00054388,"JOHN MARTIN DAM, CO US",6/11/10,0,104,66
USC00054388,"JOHN MARTIN DAM, CO US",6/12/10,0,91,62
USC00054388,"JOHN MARTIN DAM, CO US",6/13/10,0,64,59
USC00054388,"JOHN MARTIN DAM, CO US",6/14/10,0.35,73,52
USC00054388,"JOHN MARTIN DAM, CO US",6/15/10,0.1,77,49
USC00054388,"JOHN MARTIN DAM, CO US",6/16/10,0,86,55
USC00054388,"JOHN MARTIN DAM, CO US",6/17/10,0,99,61
USC00054388,"JOHN MARTIN DAM, CO US",6/18/10,0,98,56
USC00054388,"JOHN MARTIN DAM, CO US",6/19/10,0,97,66
USC00054388,"JOHN MARTIN DAM, CO US",6/20/10,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",6/21/10,0,104,68
USC00054388,"JOHN MARTIN DAM, CO US",6/22/10,0,101,59
USC00054388,"JOHN MARTIN DAM, CO US",6/23/10,0,101,66
USC00054388,"JOHN MARTIN DAM, CO US",6/24/10,0,90,63
USC00054388,"JOHN MARTIN DAM, CO US",6/25/10,0,92,64
USC00054388,"JOHN MARTIN DAM, CO US",6/26/10,0,108,69
USC00054388,"JOHN MARTIN DAM, CO US",6/27/10,0,102,65
USC00054388,"JOHN MARTIN DAM, CO US",6/28/10,0,90,60
USC00054388,"JOHN MARTIN DAM, CO US",6/29/10,0,94,63
USC00054388,"JOHN MARTIN DAM, CO US",6/30/10,0,94,61
USC00054388,"JOHN MARTIN DAM, CO US",7/1/10,0,92,64
USC00054388,"JOHN MARTIN DAM, CO US",7/2/10,0,95,71
USC00054388,"JOHN MARTIN DAM, CO US",7/3/10,0,100,70
USC00054388,"JOHN MARTIN DAM, CO US",7/4/10,0,100,71
USC00054388,"JOHN MARTIN DAM, CO US",7/5/10,0,90,59
USC00054388,"JOHN MARTIN DAM, CO US",7/6/10,1.75,88,62
USC00054388,"JOHN MARTIN DAM, CO US",7/7/10,0.51,92,59
USC00054388,"JOHN MARTIN DAM, CO US",7/8/10,0.07,80,60
USC00054388,"JOHN MARTIN DAM, CO US",7/9/10,0,77,56
USC00054388,"JOHN MARTIN DAM, CO US",7/10/10,0,86,60
USC00054388,"JOHN MARTIN DAM, CO US",7/11/10,0.06,97,63
USC00054388,"JOHN MARTIN DAM, CO US",7/12/10,0,94,64
USC00054388,"JOHN MARTIN DAM, CO US",7/13/10,0,94,65
USC00054388,"JOHN MARTIN DAM, CO US",7/14/10,0,104,69
USC00054388,"JOHN MARTIN DAM, CO US",7/15/10,0,101,71
USC00054388,"JOHN MARTIN DAM, CO US",7/16/10,0.6,95,59
USC00054388,"JOHN MARTIN DAM, CO US",7/17/10,0,96,61
USC00054388,"JOHN MARTIN DAM, CO US",7/18/10,0,102,66
USC00054388,"JOHN MARTIN DAM, CO US",7/19/10,0.05,98,68
USC00054388,"JOHN MARTIN DAM, CO US",7/20/10,0.14,101,69
USC00054388,"JOHN MARTIN DAM, CO US",7/21/10,0.05,92,67
USC00054388,"JOHN MARTIN DAM, CO US",7/22/10,0,99,68
USC00054388,"JOHN MARTIN DAM, CO US",7/23/10,0.6,92,63
USC00054388,"JOHN MARTIN DAM, CO US",7/24/10,0,88,64
USC00054388,"JOHN MARTIN DAM, CO US",7/25/10,0,78,62
USC00054388,"JOHN MARTIN DAM, CO US",7/26/10,0.01,75,63
USC00054388,"JOHN MARTIN DAM, CO US",7/27/10,0,93,68
USC00054388,"JOHN MARTIN DAM, CO US",7/28/10,0,96,65
USC00054388,"JOHN MARTIN DAM, CO US",7/29/10,0,95,64
USC00054388,"JOHN MARTIN DAM, CO US",7/30/10,0,97,65
USC00054388,"JOHN MARTIN DAM, CO US",7/31/10,0.23,94,66
USC00054388,"JOHN MARTIN DAM, CO US",8/1/10,0,80,63
USC00054388,"JOHN MARTIN DAM, CO US",8/2/10,0,98,66
USC00054388,"JOHN MARTIN DAM, CO US",8/3/10,0,96,65
USC00054388,"JOHN MARTIN DAM, CO US",8/4/10,0.04,97,65
USC00054388,"JOHN MARTIN DAM, CO US",8/5/10,1.97,87,60
USC00054388,"JOHN MARTIN DAM, CO US",8/6/10,0,95,62
USC00054388,"JOHN MARTIN DAM, CO US",8/7/10,0,83,66
USC00054388,"JOHN MARTIN DAM, CO US",8/8/10,0,89,66
USC00054388,"JOHN MARTIN DAM, CO US",8/9/10,0,93,64
USC00054388,"JOHN MARTIN DAM, CO US",8/10/10,0,92,64
USC00054388,"JOHN MARTIN DAM, CO US",8/11/10,0,93,62
USC00054388,"JOHN MARTIN DAM, CO US",8/12/10,0,98,65
USC00054388,"JOHN MARTIN DAM, CO US",8/13/10,0,100,62
USC00054388,"JOHN MARTIN DAM, CO US",8/14/10,0.01,95,61
USC00054388,"JOHN MARTIN DAM, CO US",8/15/10,0,98,66
USC00054388,"JOHN MARTIN DAM, CO US",8/16/10,0,79,66
USC00054388,"JOHN MARTIN DAM, CO US",8/17/10,0,86,63
USC00054388,"JOHN MARTIN DAM, CO US",8/18/10,0,88,57
USC00054388,"JOHN MARTIN DAM, CO US",8/19/10,0,99,65
USC00054388,"JOHN MARTIN DAM, CO US",8/20/10,0,101,64
USC00054388,"JOHN MARTIN DAM, CO US",8/21/10,0,94,62
USC00054388,"JOHN MARTIN DAM, CO US",8/22/10,0,98,67
USC00054388,"JOHN MARTIN DAM, CO US",8/23/10,0,101,72
USC00054388,"JOHN MARTIN DAM, CO US",8/24/10,0,97,64
USC00054388,"JOHN MARTIN DAM, CO US",8/25/10,0,82,52
USC00054388,"JOHN MARTIN DAM, CO US",8/26/10,0,84,51
USC00054388,"JOHN MARTIN DAM, CO US",8/27/10,0,93,51
USC00054388,"JOHN MARTIN DAM, CO US",8/28/10,0,101,54
USC00054388,"JOHN MARTIN DAM, CO US",8/29/10,0,98,57
USC00054388,"JOHN MARTIN DAM, CO US",8/30/10,0,100,71
USC00054388,"JOHN MARTIN DAM, CO US",8/31/10,0,97,58
USC00054388,"JOHN MARTIN DAM, CO US",9/1/10,0,93,62
USC00054388,"JOHN MARTIN DAM, CO US",9/2/10,0,92,60
USC00054388,"JOHN MARTIN DAM, CO US",9/3/10,0,80,47
USC00054388,"JOHN MARTIN DAM, CO US",9/4/10,0,85,54
USC00054388,"JOHN MARTIN DAM, CO US",9/5/10,0,101,53
USC00054388,"JOHN MARTIN DAM, CO US",9/6/10,0,104,61
USC00054388,"JOHN MARTIN DAM, CO US",9/7/10,0,86,53
USC00054388,"JOHN MARTIN DAM, CO US",9/8/10,0,87,53
USC00054388,"JOHN MARTIN DAM, CO US",9/9/10,0.02,88,60
USC00054388,"JOHN MARTIN DAM, CO US",9/10/10,0,96,57
USC00054388,"JOHN MARTIN DAM, CO US",9/11/10,0,99,52
USC00054388,"JOHN MARTIN DAM, CO US",9/12/10,0,87,58
USC00054388,"JOHN MARTIN DAM, CO US",9/13/10,0,95,55
USC00054388,"JOHN MARTIN DAM, CO US",9/14/10,0,94,52
USC00054388,"JOHN MARTIN DAM, CO US",9/15/10,0,92,56
USC00054388,"JOHN MARTIN DAM, CO US",9/16/10,0,91,55
USC00054388,"JOHN MARTIN DAM, CO US",9/17/10,0,85,58
USC00054388,"JOHN MARTIN DAM, CO US",9/18/10,0,99,52
USC00054388,"JOHN MARTIN DAM, CO US",9/19/10,0,78,54
USC00054388,"JOHN MARTIN DAM, CO US",9/20/10,0,98,55
USC00054388,"JOHN MARTIN DAM, CO US",9/21/10,0.03,98,57
USC00054388,"JOHN MARTIN DAM, CO US",9/22/10,0,90,57
USC00054388,"JOHN MARTIN DAM, CO US",9/23/10,0.45,95,60
USC00054388,"JOHN MARTIN DAM, CO US",9/24/10,0,85,50
USC00054388,"JOHN MARTIN DAM, CO US",9/25/10,0,85,52
USC00054388,"JOHN MARTIN DAM, CO US",9/26/10,0,82,52
USC00054388,"JOHN MARTIN DAM, CO US",9/27/10,0,85,47
USC00054388,"JOHN MARTIN DAM, CO US",9/28/10,0,94,45
USC00054388,"JOHN MARTIN DAM, CO US",9/29/10,0,88,45
USC00054388,"JOHN MARTIN DAM, CO US",9/30/10,0,96,47
USC00054388,"JOHN MARTIN DAM, CO US",10/1/10,0,75,46
USC00054388,"JOHN MARTIN DAM, CO US",10/2/10,0,86,46
USC00054388,"JOHN MARTIN DAM, CO US",10/3/10,0,63,48
USC00054388,"JOHN MARTIN DAM, CO US",10/4/10,0,80,47
USC00054388,"JOHN MARTIN DAM, CO US",10/5/10,0,85,46
USC00054388,"JOHN MARTIN DAM, CO US",10/6/10,0,89,48
USC00054388,"JOHN MARTIN DAM, CO US",10/7/10,0,83,47
USC00054388,"JOHN MARTIN DAM, CO US",10/8/10,0,88,48
USC00054388,"JOHN MARTIN DAM, CO US",10/9/10,0,86,44
USC00054388,"JOHN MARTIN DAM, CO US",10/10/10,0,75,44
USC00054388,"JOHN MARTIN DAM, CO US",10/11/10,0,70,46
USC00054388,"JOHN MARTIN DAM, CO US",10/12/10,,73,43
USC00054388,"JOHN MARTIN DAM, CO US",10/13/10,0,71,38
USC00054388,"JOHN MARTIN DAM, CO US",10/14/10,0,70,40
USC00054388,"JOHN MARTIN DAM, CO US",10/15/10,0,81,39
USC00054388,"JOHN MARTIN DAM, CO US",10/16/10,0,88,41
USC00054388,"JOHN MARTIN DAM, CO US",10/17/10,0,76,34
USC00054388,"JOHN MARTIN DAM, CO US",10/18/10,0,78,35
USC00054388,"JOHN MARTIN DAM, CO US",10/19/10,0,66,44
USC00054388,"JOHN MARTIN DAM, CO US",10/20/10,0,73,35
USC00054388,"JOHN MARTIN DAM, CO US",10/21/10,0,78,38
USC00054388,"JOHN MARTIN DAM, CO US",10/22/10,0,71,42
USC00054388,"JOHN MARTIN DAM, CO US",10/23/10,0,73,43
USC00054388,"JOHN MARTIN DAM, CO US",10/24/10,0,74,40
USC00054388,"JOHN MARTIN DAM, CO US",10/25/10,0,71,40
USC00054388,"JOHN MARTIN DAM, CO US",10/26/10,0,71,31
USC00054388,"JOHN MARTIN DAM, CO US",10/27/10,0,59,20
USC00054388,"JOHN MARTIN DAM, CO US",10/28/10,0,61,20
USC00054388,"JOHN MARTIN DAM, CO US",10/29/10,0,69,22
USC00054388,"JOHN MARTIN DAM, CO US",10/30/10,0,81,31
USC00054388,"JOHN MARTIN DAM, CO US",10/31/10,0,81,41
USC00054388,"JOHN MARTIN DAM, CO US",11/1/10,0,66,35
USC00054388,"JOHN MARTIN DAM, CO US",11/2/10,0.04,73,34
USC00054388,"JOHN MARTIN DAM, CO US",11/3/10,0,69,34
USC00054388,"JOHN MARTIN DAM, CO US",11/4/10,0,68,26
USC00054388,"JOHN MARTIN DAM, CO US",11/5/10,0,59,21
USC00054388,"JOHN MARTIN DAM, CO US",11/6/10,0,64,20
USC00054388,"JOHN MARTIN DAM, CO US",11/7/10,0,75,28
USC00054388,"JOHN MARTIN DAM, CO US",11/8/10,0,75,28
USC00054388,"JOHN MARTIN DAM, CO US",11/9/10,0,80,30
USC00054388,"JOHN MARTIN DAM, CO US",11/10/10,0,69,26
USC00054388,"JOHN MARTIN DAM, CO US",11/11/10,0,53,27
USC00054388,"JOHN MARTIN DAM, CO US",11/12/10,0,48,34
USC00054388,"JOHN MARTIN DAM, CO US",11/13/10,0,48,23
USC00054388,"JOHN MARTIN DAM, CO US",11/14/10,0,52,25
USC00054388,"JOHN MARTIN DAM, CO US",11/15/10,0,45,25
USC00054388,"JOHN MARTIN DAM, CO US",11/16/10,0,52,21
USC00054388,"JOHN MARTIN DAM, CO US",11/17/10,0,65,25
USC00054388,"JOHN MARTIN DAM, CO US",11/18/10,0,54,17
USC00054388,"JOHN MARTIN DAM, CO US",11/19/10,0,72,19
USC00054388,"JOHN MARTIN DAM, CO US",11/20/10,0,62,32
USC00054388,"JOHN MARTIN DAM, CO US",11/21/10,0,45,25
USC00054388,"JOHN MARTIN DAM, CO US",11/22/10,0,66,22
USC00054388,"JOHN MARTIN DAM, CO US",11/23/10,0,55,7
USC00054388,"JOHN MARTIN DAM, CO US",11/24/10,0,61,15
USC00054388,"JOHN MARTIN DAM, CO US",11/25/10,0,55,10
USC00054388,"JOHN MARTIN DAM, CO US",11/26/10,0,55,9
USC00054388,"JOHN MARTIN DAM, CO US",11/27/10,0,53,13
USC00054388,"JOHN MARTIN DAM, CO US",11/28/10,0,63,14
USC00054388,"JOHN MARTIN DAM, CO US",11/29/10,0,64,16
USC00054388,"JOHN MARTIN DAM, CO US",11/30/10,0,39,15
USC00054388,"JOHN MARTIN DAM, CO US",12/1/10,0,45,11
USC00054388,"JOHN MARTIN DAM, CO US",12/2/10,0,53,14
USC00054388,"JOHN MARTIN DAM, CO US",12/3/10,0,62,24
USC00054388,"JOHN MARTIN DAM, CO US",12/4/10,0,66,29
USC00054388,"JOHN MARTIN DAM, CO US",12/5/10,0,42,23
USC00054388,"JOHN MARTIN DAM, CO US",12/6/10,0,38,18
USC00054388,"JOHN MARTIN DAM, CO US",12/7/10,0,55,18
USC00054388,"JOHN MARTIN DAM, CO US",12/8/10,0,51,19
USC00054388,"JOHN MARTIN DAM, CO US",12/9/10,0,56,22
USC00054388,"JOHN MARTIN DAM, CO US",12/10/10,0,43,29
USC00054388,"JOHN MARTIN DAM, CO US",12/11/10,0,60,29
USC00054388,"JOHN MARTIN DAM, CO US",12/12/10,0,43,14
USC00054388,"JOHN MARTIN DAM, CO US",12/13/10,0,46,15
USC00054388,"JOHN MARTIN DAM, CO US",12/14/10,0,65,22
USC00054388,"JOHN MARTIN DAM, CO US",12/15/10,0,66,22
USC00054388,"JOHN MARTIN DAM, CO US",12/16/10,0,57,29
USC00054388,"JOHN MARTIN DAM, CO US",12/17/10,0.05,41,26
USC00054388,"JOHN MARTIN DAM, CO US",12/18/10,0,33,15
USC00054388,"JOHN MARTIN DAM, CO US",12/19/10,0,35,20
USC00054388,"JOHN MARTIN DAM, CO US",12/20/10,0,40,25
USC00054388,"JOHN MARTIN DAM, CO US",12/21/10,0,65,20
USC00054388,"JOHN MARTIN DAM, CO US",12/22/10,0,39,11
USC00054388,"JOHN MARTIN DAM, CO US",12/23/10,0,40,27
USC00054388,"JOHN MARTIN DAM, CO US",12/24/10,0,44,26
USC00054388,"JOHN MARTIN DAM, CO US",12/25/10,0,49,14
USC00054388,"JOHN MARTIN DAM, CO US",12/26/10,0,45,10
USC00054388,"JOHN MARTIN DAM, CO US",12/27/10,0,53,10
USC00054388,"JOHN MARTIN DAM, CO US",12/28/10,0,57,20
USC00054388,"JOHN MARTIN DAM, CO US",12/29/10,0,56,15
USC00054388,"JOHN MARTIN DAM, CO US",12/30/10,0,52,18
USC00054388,"JOHN MARTIN DAM, CO US",12/31/10,0.01,48,4
USC00054388,"JOHN MARTIN DAM, CO US",1/1/11,0,15,-7
USC00054388,"JOHN MARTIN DAM, CO US",1/2/11,0,26,-5
USC00054388,"JOHN MARTIN DAM, CO US",1/3/11,0,38,0
USC00054388,"JOHN MARTIN DAM, CO US",1/4/11,0,35,4
USC00054388,"JOHN MARTIN DAM, CO US",1/5/11,0,39,6
USC00054388,"JOHN MARTIN DAM, CO US",1/6/11,0,50,6
USC00054388,"JOHN MARTIN DAM, CO US",1/7/11,0,56,12
USC00054388,"JOHN MARTIN DAM, CO US",1/8/11,0,48,17
USC00054388,"JOHN MARTIN DAM, CO US",1/9/11,0,44,19
USC00054388,"JOHN MARTIN DAM, CO US",1/10/11,0.02,30,12
USC00054388,"JOHN MARTIN DAM, CO US",1/11/11,0,17,-10
USC00054388,"JOHN MARTIN DAM, CO US",1/12/11,0,21,-9
USC00054388,"JOHN MARTIN DAM, CO US",1/13/11,0,30,2
USC00054388,"JOHN MARTIN DAM, CO US",1/14/11,0,57,11
USC00054388,"JOHN MARTIN DAM, CO US",1/15/11,0,55,20
USC00054388,"JOHN MARTIN DAM, CO US",1/16/11,0,49,21
USC00054388,"JOHN MARTIN DAM, CO US",1/17/11,0,53,22
USC00054388,"JOHN MARTIN DAM, CO US",1/18/11,,55,27
USC00054388,"JOHN MARTIN DAM, CO US",1/19/11,0,58,26
USC00054388,"JOHN MARTIN DAM, CO US",1/20/11,0.05,34,6
USC00054388,"JOHN MARTIN DAM, CO US",1/21/11,0,35,7
USC00054388,"JOHN MARTIN DAM, CO US",1/22/11,0,46,18
USC00054388,"JOHN MARTIN DAM, CO US",1/23/11,0,,
USC00054388,"JOHN MARTIN DAM, CO US",1/24/11,0,55,14
USC00054388,"JOHN MARTIN DAM, CO US",1/25/11,0,44,11
USC00054388,"JOHN MARTIN DAM, CO US",1/26/11,0,48,11
USC00054388,"JOHN MARTIN DAM, CO US",1/27/11,0,51,17
USC00054388,"JOHN MARTIN DAM, CO US",1/28/11,0,59,22
USC00054388,"JOHN MARTIN DAM, CO US",1/29/11,0,67,21
USC00054388,"JOHN MARTIN DAM, CO US",1/30/11,0,63,25
USC00054388,"JOHN MARTIN DAM, CO US",1/31/11,,38,21
USC00054388,"JOHN MARTIN DAM, CO US",2/1/11,0.04,23,-7
USC00054388,"JOHN MARTIN DAM, CO US",2/2/11,0,5,-9
USC00054388,"JOHN MARTIN DAM, CO US",2/3/11,0,10,-18
USC00054388,"JOHN MARTIN DAM, CO US",2/4/11,0,30,-10
USC00054388,"JOHN MARTIN DAM, CO US",2/5/11,0,46,27
USC00054388,"JOHN MARTIN DAM, CO US",2/6/11,0,48,26
USC00054388,"JOHN MARTIN DAM, CO US",2/7/11,0,38,8
USC00054388,"JOHN MARTIN DAM, CO US",2/8/11,0.03,51,3
USC00054388,"JOHN MARTIN DAM, CO US",2/9/11,0.15,6,-8
USC00054388,"JOHN MARTIN DAM, CO US",2/10/11,0,22,-10
USC00054388,"JOHN MARTIN DAM, CO US",2/11/11,0,29,-2
USC00054388,"JOHN MARTIN DAM, CO US",2/12/11,0,40,2
USC00054388,"JOHN MARTIN DAM, CO US",2/13/11,0,53,14
USC00054388,"JOHN MARTIN DAM, CO US",2/14/11,0,69,25
USC00054388,"JOHN MARTIN DAM, CO US",2/15/11,0,59,27
USC00054388,"JOHN MARTIN DAM, CO US",2/16/11,0,71,28
USC00054388,"JOHN MARTIN DAM, CO US",2/17/11,0,76,31
USC00054388,"JOHN MARTIN DAM, CO US",2/18/11,0,67,20
USC00054388,"JOHN MARTIN DAM, CO US",2/19/11,0,59,20
USC00054388,"JOHN MARTIN DAM, CO US",2/20/11,0,72,23
USC00054388,"JOHN MARTIN DAM, CO US",2/21/11,0,57,14
USC00054388,"JOHN MARTIN DAM, CO US",2/22/11,0,44,20
USC00054388,"JOHN MARTIN DAM, CO US",2/23/11,0,61,22
USC00054388,"JOHN MARTIN DAM, CO US",2/24/11,0,59,25
USC00054388,"JOHN MARTIN DAM, CO US",2/25/11,0,47,20
USC00054388,"JOHN MARTIN DAM, CO US",2/26/11,0,24,15
USC00054388,"JOHN MARTIN DAM, CO US",2/27/11,0,60,21
USC00054388,"JOHN MARTIN DAM, CO US",2/28/11,0,60,15
USC00054388,"JOHN MARTIN DAM, CO US",3/1/11,0,71,20
USC00054388,"JOHN MARTIN DAM, CO US",3/2/11,0,69,21
USC00054388,"JOHN MARTIN DAM, CO US",3/3/11,0,50,21
USC00054388,"JOHN MARTIN DAM, CO US",3/4/11,0.03,73,27
USC00054388,"JOHN MARTIN DAM, CO US",3/5/11,0,53,18
USC00054388,"JOHN MARTIN DAM, CO US",3/6/11,0,59,28
USC00054388,"JOHN MARTIN DAM, CO US",3/7/11,0,58,25
USC00054388,"JOHN MARTIN DAM, CO US",3/8/11,0.2,37,21
USC00054388,"JOHN MARTIN DAM, CO US",3/9/11,0,34,19
