"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-16","0.00","86","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-17","0.00","84","54","56"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-18","0.00","84","56","64"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-19","0.10","79","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-20","0.24","72","53","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-21","0.09","74","51","57"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-22","0.02","76","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-23","0.00","78","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-24","0.00","84","54","59"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-25","0.02","84","56","59"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-26","0.00","81","55","61"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-27","0.00","81","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-28","0.00","85","53","57"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-29","0.00","87","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-30","0.00","85","54","65"
"USC00056205","OURAY NUMBER 2, CO US","2016-07-31","0.00","83","55","63"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-01","0.22","79","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-02","0.01","82","52","58"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-03","0.02","80","51","56"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-04","0.21","81","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-05","0.12","66","49","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-06","0.15","64","50","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-07","0.25","66","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-08","0.00","79","50","59"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-09","0.71","71","52","58"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-10","0.14","76","53","60"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-11","0.13","74","51","52"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-12","0.02","74","47","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-13","0.00","75","45","51"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-14","0.00","77","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-15","0.00","78","53","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-16","0.00","81","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-17","0.02","72","53","59"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-18","0.10","77","50","53"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-19","0.02","68","46","47"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-20","0.00","73","47","53"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-21","0.00","77","49","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-22","0.00","77","47","53"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-23","0.04","69","44","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-24","0.36","59","45","47"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-25","0.00","70","41","45"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-26","0.54","67","44","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-27","0.05","63","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-28","0.11","63","46","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-29","0.94","68","44","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-30","0.00","68","45","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-08-31","0.00","72","44","51"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-01","0.00","75","48","57"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-02","0.11","75","48","52"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-03","0.22","70","52","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-04","0.04","74","48","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-05","0.00","73","48","60"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-06","0.00","75","53","61"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-07","0.03","74","48","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-08","0.00","75","44","44"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-09","0.00","76","44","45"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-10","0.00","75","44","44"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-11","0.00","77","44","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-12","0.00","74","46","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-13","0.03","73","46","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-14","0.04","69","48","57"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-15","0.03","67","39","39"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-16","0.00","69","38","39"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-17","0.00","68","39","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-18","0.00","70","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-19","0.00","74","40","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-20","0.00","79","45","51"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-21","0.10","70","47","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-22","0.30","61","48","60"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-23","0.15","72","47","47"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-24","0.53","47","33","39"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-25","0.00","48","34","37"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-26","0.00","60","35","35"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-27","0.00","67","35","44"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-28","0.00","72","41","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-29","0.00","72","45","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-09-30","0.01","63","48","48"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-01","0.07","62","41","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-02","0.06","67","40","42"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-03","0.02","68","41","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-04","0.01","59","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-05","0.00","52","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-06","0.23","63","31","31"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-07","0.00","49","26","26"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-08","0.00","59","26","38"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-09","0.00","66","37","44"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-10","0.00","61","38","40"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-11","0.01","66","39","47"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-12","0.02","63","41","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-13","0.00","64","40","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-14","0.00","66","40","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-15","0.00","76","47","56"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-16","0.00","75","56","58"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-17","0.00","74","58","61"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-18","0.00","71","36","37"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-19","0.00","68","36","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-20","0.00","52","26","27"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-21","0.00","60","25","35"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-22","0.00","68","35","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-23","0.00","71","41","43"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-24","0.00","69","42","44"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-25","0.04","69","42","45"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-26","0.28","52","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-27","0.00","62","34","41"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-28","0.00","70","40","52"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-29","0.01","70","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-30","0.01","67","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2016-10-31","0.00","65","46","55"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-01","0.00","66","45","51"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-02","0.10","61","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-03","0.01","51","30","30"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-04","0.00","59","30","40"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-05","0.02","58","39","40"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-06","0.07","49","39","40"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-07","0.01","52","34","35"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-08","0.00","56","32","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-09","0.00","59","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-10","0.00","60","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-11","0.00","60","31","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-12","0.00","59","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-13","0.00","57","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-14","0.00","54","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-15","0.00","58","32","37"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-16","0.00","69","36","54"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-17","0.00","60","42","42"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-18","0.12","42","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-19","0.00","34","16","23"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-20","0.00","54","23","38"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-21","0.06","60","38","38"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-22","0.36","50","30","32"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-23","0.08","34","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-24","0.00","43","21","25"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-25","0.00","38","18","22"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-26","0.00","44","19","20"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-27","0.30","45","20","26"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-28","0.07","29","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-29","0.38","28","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2016-11-30","0.09","22","6","6"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-01","0.00","24","5","19"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-02","0.00","30","11","12"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-03","0.01","27","11","16"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-04","0.00","30","10","13"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-05","0.00","36","12","30"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-06","0.00","41","13","14"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-07","0.06","36","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-08","0.00","20","3","14"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-09","0.00","34","13","30"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-10","0.00","44","28","36"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-11","0.12","49","30","31"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-12","0.02","40","30","31"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-13","0.00","42","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-14","0.00","41","29","34"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-15","0.00","48","34","43"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-16","0.16","51","34","39"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-17","1.11","39","20","20"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-18","0.34","20","2","3"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-19","0.00","18","2","11"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-20","0.00","30","11","19"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-21","0.00","39","18","27"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-22","0.07","40","26","30"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-23","0.19","37","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-24","0.00","38","27","36"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-25","0.13","45","21","21"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-26","0.00","26","7","7"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-27","0.00","25","6","11"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-28","0.00","42","11","27"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-29","0.00","44","19","20"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-30","0.00","40","20","25"
"USC00056205","OURAY NUMBER 2, CO US","2016-12-31","0.00","46","23","26"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-01","0.00","36","17","17"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-02","0.01","38","17","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-03","0.00","40","20","21"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-04","0.01","34","21","27"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-05","0.02","39","27","36"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-06","0.43","40","3","3"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-07","0.00","16","1","7"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-08","0.00","29","7","28"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-09","0.24","47","27","37"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-10","0.26","40","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-11","0.02","44","29","35"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-12","0.05","42","25","28"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-13","0.02","37","27","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-14","0.04","40","30","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-15","0.22","34","28","28"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-16","0.19","35","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-17","0.02","26","21","24"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-18","0.00","34","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-19","0.00","39","16","18"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-20","0.08","38","18","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-21","0.00","34","23","24"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-22","0.29","29","14","15"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-23","0.08","37","12","34"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-24","0.37","40","19","20"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-25","0.50","23","12","12"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-26","0.03","19","7","13"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-27","0.03","17","-3","-2"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-28","0.00","18","-2","10"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-29","0.00","33","6","15"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-30","0.00","37","13","23"
"USC00056205","OURAY NUMBER 2, CO US","2017-01-31","0.00","46","22","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-01","0.00","52","24","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-02","0.00","52","25","37"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-03","0.00","48","27","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-04","0.00","47","29","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-05","0.00","46","27","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-06","0.00","49","28","35"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-07","0.00","43","32","35"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-08","0.02","47","35","39"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-09","0.00","50","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-10","0.00","57","32","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-11","0.00","61","41","49"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-12","0.33","52","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-13","0.06","38","31","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-14","0.22","34","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-15","0.00","38","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-16","0.00","45","22","24"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-17","0.00","52","23","28"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-18","0.02","50","28","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-19","0.00","46","29","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-20","0.06","45","24","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-21","0.00","49","24","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-22","0.00","56","30","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-23","0.13","53","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-24","0.06","27","12","16"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-25","0.06","20","9","10"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-26","0.07","26","10","12"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-27","0.00","32","11","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-02-28","0.27","37","25","26"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-01","0.11","30","4","6"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-02","0.00","29","4","13"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-03","0.00","39","12","22"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-04","0.00","49","21","37"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-05","0.00","55","37","44"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-06","0.10","50","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-07","0.04","24","11","13"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-08","0.00","41","13","27"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-09","0.00","54","27","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-10","0.00","58","29","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-11","0.00","61","33","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-12","0.00","56","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-13","0.00","55","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-14","0.00","55","29","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-15","0.00","60","32","35"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-16","0.00","67","34","37"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-17","0.00","62","37","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-18","0.00","64","38","44"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-19","0.00","70","39","39"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-20","0.00","66","38","41"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-21","0.00","66","39","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-22","0.00","66","40","52"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-23","0.00","61","42","42"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-24","1.01","50","31","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-25","0.06","44","28","30"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-26","0.56","55","29","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-27","0.08","42","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-28","0.66","54","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-29","0.82","38","31","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-30","0.00","46","30","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-03-31","0.05","62","30","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-01","0.11","47","29","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-02","0.23","39","30","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-03","0.06","49","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-04","0.31","42","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-05","0.13","33","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-06","0.00","46","16","29"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-07","0.00","59","29","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-08","0.00","68","40","52"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-09","0.00","57","38","39"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-10","0.00","46","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-11","0.00","54","23","29"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-12","0.00","62","29","45"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-13","0.00","66","40","45"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-14","0.00","68","43","50"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-15","0.00","68","35","36"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-16","0.00","62","36","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-17","0.00","67","38","42"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-18","0.00","68","42","50"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-19","0.00","72","46","46"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-20","0.00","66","35","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-21","0.20","62","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-22","0.00","47","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-23","0.00","56","27","44"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-24","0.00","68","42","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-25","0.07","57","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-26","0.27","43","30","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-27","0.03","46","31","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-28","0.04","47","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-29","0.37","37","25","26"
"USC00056205","OURAY NUMBER 2, CO US","2017-04-30","0.07","40","26","27"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-01","0.00","48","26","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-02","0.00","55","33","36"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-03","0.03","55","34","35"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-04","0.00","59","35","37"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-05","0.00","69","36","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-06","0.00","74","42","48"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-07","0.13","75","44","44"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-08","0.00","71","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-09","0.00","71","38","48"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-10","0.31","54","34","36"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-11","0.31","53","35","42"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-12","0.00","61","39","39"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-13","0.00","71","39","55"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-14","0.00","71","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-15","0.00","66","40","41"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-16","0.00","69","36","36"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-17","0.02","61","34","42"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-18","0.64","51","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-19","0.32","32","23","24"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-20","0.02","43","24","31"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-21","0.00","54","31","33"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-22","0.12","62","33","39"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-23","0.12","60","37","38"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-24","0.00","58","38","41"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-25","0.00","74","41","53"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-26","0.08","72","43","45"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-27","0.00","70","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-28","0.04","62","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-29","0.00","67","34","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-30","0.00","69","39","46"
"USC00056205","OURAY NUMBER 2, CO US","2017-05-31","0.00","71","44","51"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-01","0.00","71","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-02","0.08","72","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-03","0.00","69","43","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-04","0.00","76","43","49"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-05","0.00","80","48","54"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-06","0.00","81","52","57"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-07","0.00","78","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-08","0.09","78","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-09","0.00","83","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-10","0.00","82","50","58"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-11","0.00","83","55","58"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-12","0.00","80","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-13","0.00","76","39","40"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-14","0.00","69","39","43"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-15","0.00","79","43","47"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-16","0.00","82","47","50"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-17","0.00","83","49","53"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-18","0.00","84","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-19","0.00","82","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2017-06-20","0.00","84","49","55"
